rank,word,freq_per_million,zipf
445,নি,302.0,5.48
446,পাকিস্তান,302.0,5.48
447,যিনি,302.0,5.48
448,সময়ের,302.0,5.48
449,সামাজিক,302.0,5.48
450,সেপ্টেম্বর,302.0,5.48
451,৯,302.0,5.48
452,অবশ্যই,295.0,5.47
453,উল্লেখ,295.0,5.47
454,একে,295.0,5.47
455,কোনও,295.0,5.47
456,গুলি,295.0,5.47
457,ঘটে,295.0,5.47
458,ছিলো,295.0,5.47
459,জনপ্রিয়,295.0,5.47
460,জীবনের,295.0,5.47
461,দিয়েছেন,295.0,5.47
462,পরিবার,295.0,5.47
463,পুরো,295.0,5.47
464,প্রাথমিক,295.0,5.47
465,বই,295.0,5.47
466,বিশ্ববিদ্যালয়ের,295.0,5.47
467,লাভ,295.0,5.47
468,শিশু,295.0,5.47
469,স্ত্রী,295.0,5.47
470,of,288.0,5.46
471,অবস্থা,288.0,5.46
472,আহত,288.0,5.46
473,উন্নয়ন,288.0,5.46
474,এখনও,288.0,5.46
475,এপ্রিল,288.0,5.46
476,কলেজ,288.0,5.46
477,কাছ,288.0,5.46
478,খুবই,288.0,5.46
479,গল্প,288.0,5.46
480,চালু,288.0,5.46
481,পথ,288.0,5.46
482,পূর্ব,288.0,5.46
483,বলছে,288.0,5.46
484,বিরোধী,288.0,5.46
485,বিস্তারিত,288.0,5.46
486,বুঝতে,288.0,5.46
487,মৃত্যুর,288.0,5.46
488,শহর,288.0,5.46
489,আপনাদের,282.0,5.45
490,উপজেলা,282.0,5.45
491,কয়েক,282.0,5.45
492,কাজের,282.0,5.45
493,কিছুই,282.0,5.45
494,কেন্দ্র,282.0,5.45
495,ঘটনায়,282.0,5.45
496,চার,282.0,5.45
497,তে,282.0,5.45
498,দায়িত্ব,282.0,5.45
499,নিজেদের,282.0,5.45
500,ফুটবল,282.0,5.45
501,রহমান,282.0,5.45
502,রাত,282.0,5.45
503,শিক্ষক,282.0,5.45
504,আপনারা,275.0,5.44
505,আসা,275.0,5.44
506,কিনা,275.0,5.44
507,গাড়ি,275.0,5.44
508,জন্যে,275.0,5.44
509,থেকেই,275.0,5.44
510,দেবে,275.0,5.44
511,নামের,275.0,5.44
512,পায়,275.0,5.44
513,পারবেন,275.0,5.44
514,যুক্ত,275.0,5.44
515,যোগাযোগ,275.0,5.44
516,লাখ,275.0,5.44
517,সবাইকে,275.0,5.44
518,হলেও,275.0,5.44
519,আলী,269.0,5.43
520,এমনকি,269.0,5.43
521,কাউকে,269.0,5.43
522,কারো,269.0,5.43
523,কেবল,269.0,5.43
524,গড়ে,269.0,5.43
525,পরিচিত,269.0,5.43
526,পরীক্ষা,269.0,5.43
527,ফেলে,269.0,5.43
528,বিষয়টি,269.0,5.43
529,বেশী,269.0,5.43
530,শেয়ার,269.0,5.43
531,হয়েছেন,269.0,5.43
532,হামলা,269.0,5.43
533,অবস্থায়,263.0,5.42
534,আগের,263.0,5.42
535,একবার,263.0,5.42
536,কয়েকটি,263.0,5.42
537,খুঁজে,263.0,5.42
538,জুলাই,263.0,5.42
539,তারপর,263.0,5.42
540,পথে,263.0,5.42
541,পাশাপাশি,263.0,5.42
542,মুখে,263.0,5.42
543,মে,263.0,5.42
544,রক্ষা,263.0,5.42
545,সম্পর্ক,263.0,5.42
546,অধিকার,257.0,5.41
547,উদ্ধার,257.0,5.41
548,একমাত্র,257.0,5.41
549,চোখ,257.0,5.41
550,দেওয়ার,257.0,5.41
551,ধারণা,257.0,5.41
552,পাকিস্তানের,257.0,5.41
553,প্রতিষ্ঠান,257.0,5.41
554,মুক্ত,257.0,5.41
555,সহজ,257.0,5.41
556,এদের,251.0,5.4
557,এলাকা,251.0,5.4
558,ক্রিকেট,251.0,5.4
559,ক্ষমতা,251.0,5.4
560,খুন,251.0,5.4
561,থাকেন,251.0,5.4
562,দিনে,251.0,5.4
563,দেখি,251.0,5.4
564,ভাষায়,251.0,5.4
565,মধ্য,251.0,5.4
566,মহিলা,251.0,5.4
567,মামলা,251.0,5.4
568,রায়,251.0,5.4
569,লক্ষ,251.0,5.4
570,লাগে,251.0,5.4
571,স্বাস্থ্য,251.0,5.4
572,হারিয়ে,251.0,5.4
573,আহমেদ,245.0,5.39
574,উপায়,245.0,5.39
575,কেন্দ্রীয়,245.0,5.39
576,জয়,245.0,5.39
577,তারিখে,245.0,5.39
578,দিচ্ছে,245.0,5.39
579,নিরাপত্তা,245.0,5.39
580,পা,245.0,5.39
581,পাশে,245.0,5.39
582,বাড়িতে,245.0,5.39
583,বিএনপি,245.0,5.39
584,বিচার,245.0,5.39
585,ভুলে,245.0,5.39
586,মুখ,245.0,5.39
587,মোবাইল,245.0,5.39
588,আন্দোলন,240.0,5.38
589,আসবে,240.0,5.38
590,উচ্চ,240.0,5.38
591,ঘরে,240.0,5.38
592,তোর,240.0,5.38
593,ধরা,240.0,5.38
594,পেয়ে,240.0,5.38
595,প্রেসিডেন্ট,240.0,5.38
