rank,word,freq_per_million,zipf
610,гг,135.0,5.13
611,глава,135.0,5.13
612,голову,135.0,5.13
613,земли,135.0,5.13
614,играть,135.0,5.13
615,мое,135.0,5.13
616,начал,135.0,5.13
617,необходимо,135.0,5.13
618,привет,135.0,5.13
619,путь,135.0,5.13
620,руб,135.0,5.13
621,своем,135.0,5.13
622,совершенно,135.0,5.13
623,утром,135.0,5.13
624,долларов,132.0,5.12
625,наша,132.0,5.12
626,пожалуйста,132.0,5.12
627,позже,132.0,5.12
628,прав,132.0,5.12
629,правительства,132.0,5.12
630,проект,132.0,5.12
631,произошло,132.0,5.12
632,раза,132.0,5.12
633,русский,132.0,5.12
634,самой,132.0,5.12
635,составляет,132.0,5.12
636,средств,132.0,5.12
637,становится,132.0,5.12
638,вдруг,129.0,5.11
639,вечером,129.0,5.11
640,женщин,129.0,5.11
641,игра,129.0,5.11
642,использовать,129.0,5.11
643,любой,129.0,5.11
644,нью,129.0,5.11
645,первая,129.0,5.11
646,примерно,129.0,5.11
647,программы,129.0,5.11
648,работ,129.0,5.11
649,решения,129.0,5.11
650,степени,129.0,5.11
651,большая,126.0,5.1
652,возможности,126.0,5.1
653,жителей,126.0,5.1
654,имеют,126.0,5.1
655,кино,126.0,5.1
656,легко,126.0,5.1
657,мере,126.0,5.1
658,очередь,126.0,5.1
659,производства,126.0,5.1
660,сезон,126.0,5.1
661,семьи,126.0,5.1
662,сможет,126.0,5.1
663,°,123.0,5.09
664,выше,123.0,5.09
665,главный,123.0,5.09
666,государственной,123.0,5.09
667,некоторых,123.0,5.09
668,новая,123.0,5.09
669,первую,123.0,5.09
670,победы,123.0,5.09
671,поле,123.0,5.09
672,президента,123.0,5.09
673,путин,123.0,5.09
674,разных,123.0,5.09
675,района,123.0,5.09
676,ребенка,123.0,5.09
677,решил,123.0,5.09
678,суд,123.0,5.09
679,труда,123.0,5.09
680,ходе,123.0,5.09
681,хотят,123.0,5.09
682,хочешь,123.0,5.09
683,честь,123.0,5.09
684,шоу,123.0,5.09
685,взять,120.0,5.08
686,готов,120.0,5.08
687,девушка,120.0,5.08
688,другим,120.0,5.08
689,идти,120.0,5.08
690,интересно,120.0,5.08
691,информации,120.0,5.08
692,км,120.0,5.08
693,машины,120.0,5.08
694,месяц,120.0,5.08
695,мужчина,120.0,5.08
696,никаких,120.0,5.08
697,ночи,120.0,5.08
698,ночью,120.0,5.08
699,область,120.0,5.08
700,отношении,120.0,5.08
701,первое,120.0,5.08
702,песни,120.0,5.08
703,правительство,120.0,5.08
704,различных,120.0,5.08
705,рождения,120.0,5.08
706,союза,120.0,5.08
707,умер,120.0,5.08
708,франции,120.0,5.08
709,часа,120.0,5.08
710,школе,120.0,5.08
711,a,117.0,5.07
712,большинство,117.0,5.07
713,вещи,117.0,5.07
714,данных,117.0,5.07
715,дел,117.0,5.07
716,др,117.0,5.07
717,жена,117.0,5.07
718,знать,117.0,5.07
719,иначе,117.0,5.07
720,интернет,117.0,5.07
721,кем,117.0,5.07
722,клуб,117.0,5.07
723,команда,117.0,5.07
724,невозможно,117.0,5.07
725,новое,117.0,5.07
726,первом,117.0,5.07
727,последнее,117.0,5.07
728,придется,117.0,5.07
729,пришлось,117.0,5.07
730,речь,117.0,5.07
731,серии,117.0,5.07
732,сторону,117.0,5.07
733,чемпионата,117.0,5.07
734,член,117.0,5.07
735,чтоб,117.0,5.07
736,язык,117.0,5.07
737,века,115.0,5.06
738,видел,115.0,5.06
739,далеко,115.0,5.06
740,дать,115.0,5.06
741,деятельность,115.0,5.06
742,дни,115.0,5.06
743,дочь,115.0,5.06
744,знаете,115.0,5.06
745,иметь,115.0,5.06
746,матче,115.0,5.06
747,недели,115.0,5.06
748,неделю,115.0,5.06
749,нужен,115.0,5.06
750,официальный,115.0,5.06
751,первым,115.0,5.06
752,практически,115.0,5.06
753,проблем,115.0,5.06
754,совет,115.0,5.06
755,существует,115.0,5.06
756,трудно,115.0,5.06
757,ф,115.0,5.06
758,целью,115.0,5.06
759,ю,115.0,5.06
760,бизнес,112.0,5.05
761,внутри,112.0,5.05
762,вполне,112.0,5.05
763,делает,112.0,5.05
764,каким,112.0,5.05
765,класса,112.0,5.05
766,книга,112.0,5.05
767,людям,112.0,5.05
768,начало,112.0,5.05
769,одновременно,112.0,5.05
770,основе,112.0,5.05
771,план,112.0,5.05
772,производство,112.0,5.05
773,ради,112.0,5.05
774,русской,112.0,5.05
775,санкт,112.0,5.05
776,сети,112.0,5.05
777,сми,112.0,5.05
778,улице,112.0,5.05
779,уровня,112.0,5.05
780,центре,112.0,5.05
781,ii,110.0,5.04
782,другими,110.0,5.04
783,друзья,110.0,5.04
784,знаешь,110.0,5.04
785,каждого,110.0,5.04
786,мировой,110.0,5.04
787,наук,110.0,5.04
788,нескольких,110.0,5.04
789,пару,110.0,5.04
790,проблема,110.0,5.04
791,рамках,110.0,5.04
792,самые,110.0,5.04
793,семья,110.0,5.04
794,силу,110.0,5.04
795,ст,110.0,5.04
796,строительство,110.0,5.04
797,твой,110.0,5.04
798,узнать,110.0,5.04
799,украина,110.0,5.04
800,ч,110.0,5.04
801,школу,110.0,5.04
802,голос,107.0,5.03
803,движение,107.0,5.03
804,киев,107.0,5.03
805,линии,107.0,5.03
806,месяцев,107.0,5.03
807,могла,107.0,5.03
808,откуда,107.0,5.03
809,процесс,107.0,5.03
810,свет,107.0,5.03
811,составе,107.0,5.03
812,средства,107.0,5.03
813,сюда,107.0,5.03
814,хороший,107.0,5.03
815,целом,107.0,5.03
816,вышел,105.0,5.02
817,игр,105.0,5.02
818,игру,105.0,5.02
819,комитета,105.0,5.02
820,летом,105.0,5.02
821,лица,105.0,5.02
